Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
35.0,1,2,16.0,1,1,3,4.0,0,3.0,0,3.0,0,1,1,1.0,1,21420.0
38.0,1,1,10.0,3,1,2,3.0,0,3.0,1,1.0,0,5,0,0.0,1,18306.0
31.0,1,1,7.0,2,2,3,5.0,1,3.0,0,3.0,1,2,1,2.0,2,23804.0
46.0,1,1,14.0,2,2,3,4.0,3,5.0,1,4.0,0,3,1,2.0,3,28402.0
43.0,0,1,12.0,2,2,4,4.0,0,3.0,1,6.0,0,3,0,2.0,1,20771.0
23.0,1,1,9.0,1,2,4,4.0,0,3.0,0,2.0,0,5,1,3.0,1,21201.0
39.0,1,3,11.0,1,2,2,3.0,1,3.0,0,4.0,0,2,0,1.0,2,17086.0
29.0,1,1,16.0,3,2,4,4.0,0,3.0,1,3.0,0,1,1,1.0,1,20748.0
29.0,1,3,16.0,2,2,4,4.0,1,3.0,3,3.0,0,3,1,1.0,2,23931.0
26.0,1,1,10.0,3,2,4,4.0,0,5.0,0,7.0,0,5,1,2.0,1,22709.0
35.0,1,1,7.0,2,1,3,5.0,0,4.0,0,7.0,0,1,1,2.0,1,21972.0
37.0,1,1,34.0,3,2,4,4.0,1,3.0,0,8.0,0,3,1,1.0,2,23915.0
45.0,1,3,8.0,2,2,3,6.0,1,4.0,2,8.0,0,3,0,2.0,2,21040.0
33.0,1,3,17.0,3,2,3,4.0,1,3.0,3,3.0,0,4,0,2.0,2,24074.0
37.0,0,1,25.0,3,1,4,4.0,0,3.0,2,3.0,0,3,1,3.0,1,20831.0
34.0,0,3,10.0,3,1,3,3.0,1,3.0,1,1.0,0,1,0,0.0,2,21538.0
30.0,1,1,22.0,2,1,3,5.0,1,3.0,3,2.0,1,1,1,2.0,2,22871.0
47.0,0,3,12.0,3,2,4,4.0,1,3.0,3,6.0,1,5,1,2.0,2,24450.0
31.0,1,1,13.0,1,1,3,5.0,1,3.0,0,2.0,0,4,1,2.0,2,23305.0
48.0,1,3,8.0,3,2,2,2.0,1,4.0,0,4.0,0,3,1,0.0,2,23120.0
31.0,1,3,14.0,3,2,3,4.0,0,4.0,3,2.0,0,2,1,1.0,1,21661.0
21.0,1,3,13.0,3,2,2,3.0,0,4.0,2,2.0,0,5,1,1.0,1,17679.0
29.0,1,1,16.0,3,1,4,4.0,0,3.0,1,7.0,0,3,0,1.0,1,21055.0
46.0,1,1,8.0,3,2,2,3.0,2,3.0,1,1.0,1,1,1,1.0,4,34328.0
52.0,1,3,34.0,2,2,3,4.0,1,3.0,2,3.0,1,5,1,2.0,2,32704.0
39.0,0,1,15.0,3,1,3,5.0,1,4.0,1,3.0,1,1,1,1.0,2,20811.0
44.0,1,2,6.0,2,1,2,4.0,1,3.0,2,5.0,0,5,1,1.0,2,20985.0
19.0,1,1,10.0,2,2,3,4.0,0,3.0,2,3.0,0,4,0,1.0,1,20098.0
28.0,0,3,10.0,3,1,4,2.0,1,3.0,1,3.0,1,1,1,1.0,2,23325.0
33.0,1,1,32.0,2,2,3,4.0,0,3.0,3,3.0,1,5,1,1.0,1,21473.0
29.0,1,1,31.0,1,1,3,4.0,0,4.0,1,6.0,0,3,1,2.0,1,17546.0
31.0,1,1,17.0,3,0,4,4.0,3,3.0,3,2.0,0,4,0,1.0,3,28345.0
28.0,0,3,7.0,3,2,4,4.0,1,4.0,1,2.0,1,1,0,2.0,2,25027.0
37.0,0,3,18.0,1,1,4,4.0,3,3.0,1,2.0,0,5,0,3.0,3,28416.0
43.0,1,3,7.0,2,2,3,4.0,1,3.0,0,3.0,0,3,1,1.0,2,23585.0
32.0,1,3,16.0,3,2,2,3.0,1,3.0,2,2.0,0,4,0,1.0,2,20396.0
31.0,1,1,15.0,2,1,4,2.0,3,5.0,1,2.0,1,1,0,3.0,3,30094.0
36.0,0,1,10.0,2,1,3,3.0,1,4.0,1,1.0,0,3,1,1.0,2,20131.0
36.0,0,3,19.0,2,2,3,4.0,1,3.0,3,5.0,1,3,1,1.0,2,23259.0
39.0,0,1,17.0,3,2,4,4.0,0,3.0,0,2.0,0,5,0,3.0,1,21362.0
33.0,1,1,14.0,2,2,4,4.0,1,3.0,0,3.0,0,3,1,2.0,2,23561.0
41.0,1,1,15.0,2,2,3,3.0,0,5.0,1,2.0,0,5,1,1.0,1,17289.0
42.0,1,3,16.0,2,2,4,4.0,3,3.0,1,5.0,1,1,0,2.0,3,26867.0
47.0,1,3,16.0,3,2,3,4.0,3,3.0,1,6.0,0,3,0,2.0,3,28774.0
37.0,1,1,23.0,2,1,3,2.0,0,5.0,3,3.0,0,1,1,1.0,1,21421.0
30.0,1,1,11.0,1,1,4,5.0,0,5.0,1,3.0,0,4,0,1.0,1,20787.0
33.0,0,1,36.0,3,1,4,4.0,0,3.0,3,2.0,0,3,1,1.0,1,22703.0
23.0,1,1,13.0,3,2,4,4.0,0,3.0,1,2.0,0,1,1,2.0,1,21451.0
28.0,1,3,30.0,3,1,3,5.0,1,3.0,1,3.0,0,1,1,2.0,2,22218.0
30.0,0,1,9.0,2,1,4,4.0,0,4.0,0,2.0,0,5,0,3.0,1,21858.0
49.0,1,3,9.0,3,1,3,4.0,1,3.0,0,4.0,0,5,1,1.0,2,22729.0
31.0,1,1,9.0,2,2,5,5.0,1,3.0,1,3.0,0,4,1,2.0,2,22830.0
41.0,0,1,15.0,3,2,3,3.0,2,3.0,1,3.0,0,4,1,2.0,4,34419.0
32.0,0,3,8.0,2,1,3,3.0,0,5.0,1,2.0,0,3,0,1.0,1,17827.0
26.0,1,1,10.0,2,2,2,3.0,0,3.0,2,2.0,1,1,0,0.0,1,17875.0
44.0,0,1,16.0,3,2,4,4.0,1,3.0,1,5.0,1,3,1,1.0,2,24357.0
36.0,1,1,13.0,2,2,3,3.0,0,4.0,2,3.0,0,1,0,2.0,1,17013.0
58.0,1,1,11.0,1,1,2,4.0,3,4.0,1,3.0,1,5,1,1.0,3,25552.0
37.0,0,1,31.0,2,1,3,4.0,1,4.0,0,2.0,0,3,0,1.0,2,24352.0
34.0,0,1,7.0,2,1,3,2.0,1,4.0,0,3.0,1,3,0,2.0,2,24166.0
26.0,1,1,12.0,2,1,2,4.0,0,4.0,1,2.0,0,3,1,1.0,1,17368.0
31.0,0,1,26.0,2,2,3,3.0,3,3.0,0,4.0,0,3,1,0.0,3,24824.0
21.0,1,1,21.0,2,2,3,3.0,0,3.0,2,2.0,0,3,1,1.0,1,16232.0
42.0,1,1,16.0,2,2,4,4.0,0,5.0,1,4.0,0,1,0,1.0,1,20916.0
34.0,1,1,21.0,3,1,4,4.0,0,4.0,1,3.0,0,5,1,2.0,1,21434.0
47.0,1,3,16.0,3,2,4,5.0,3,3.0,3,3.0,0,5,1,3.0,3,28297.0
34.0,0,2,29.0,2,1,2,3.0,3,5.0,1,1.0,1,3,1,0.0,3,24950.0
39.0,1,3,21.0,2,2,4,4.0,1,4.0,1,2.0,0,5,1,3.0,2,28602.0
29.0,1,3,16.0,2,2,2,3.0,0,3.0,2,2.0,0,4,0,0.0,1,17642.0
30.0,1,2,24.0,2,2,3,5.0,3,5.0,3,3.0,0,3,0,1.0,3,26666.0
24.0,0,3,30.0,3,2,2,3.0,0,3.0,0,1.0,0,4,0,1.0,1,17400.0
33.0,1,1,9.0,1,2,4,4.0,0,5.0,2,3.0,0,1,1,2.0,1,21117.0
44.0,1,1,10.0,3,2,2,3.0,1,4.0,2,1.0,0,2,1,0.0,2,20933.0
37.0,1,3,6.0,2,2,2,4.0,3,3.0,0,6.0,0,2,1,1.0,3,25609.0
43.0,0,1,36.0,2,1,4,4.0,1,3.0,1,4.0,0,3,1,3.0,2,23234.0
41.0,1,1,25.0,2,2,2,3.0,1,5.0,1,3.0,0,2,1,0.0,2,18072.0
43.0,0,1,9.0,2,2,3,4.0,3,3.0,1,4.0,1,3,1,1.0,3,28802.0
53.0,1,3,30.0,2,2,3,3.0,3,5.0,3,7.0,1,3,1,2.0,3,25448.0
51.0,0,3,8.0,3,2,2,3.0,3,4.0,0,3.0,0,4,0,0.0,3,25596.0
46.0,1,1,17.0,2,2,4,4.0,0,3.0,0,5.0,0,5,1,1.0,1,21332.0
27.0,1,3,12.0,2,1,2,5.0,0,3.0,3,2.0,0,1,0,1.0,1,21644.0
35.0,0,1,17.0,1,2,4,5.0,1,3.0,1,3.0,0,4,1,2.0,2,23741.0
42.0,1,3,27.0,3,1,4,4.0,0,4.0,3,3.0,1,4,0,3.0,1,21818.0
39.0,1,1,16.0,2,1,4,4.0,0,3.0,2,3.0,0,2,1,2.0,1,20966.0
58.0,0,1,8.0,2,2,2,4.0,0,3.0,1,1.0,1,1,1,0.0,1,17380.0
27.0,1,3,30.0,3,1,3,5.0,1,3.0,0,2.0,1,2,1,1.0,2,22835.0
25.0,0,1,14.0,2,1,3,4.0,0,3.0,0,3.0,1,4,0,1.0,1,21564.0
26.0,1,3,11.0,2,1,1,4.0,0,3.0,2,1.0,0,1,0,0.0,1,17966.0
38.0,1,1,10.0,2,1,3,4.0,1,4.0,3,5.0,0,4,1,1.0,2,22785.0
42.0,0,3,17.0,2,2,3,4.0,1,3.0,3,2.0,0,1,0,2.0,2,24908.0
44.0,0,1,30.0,2,2,2,3.0,0,3.0,1,4.0,1,5,0,1.0,1,18161.0
51.0,0,3,7.0,2,2,3,4.0,1,3.0,3,5.0,1,1,1,2.0,2,23406.0
31.0,1,1,25.0,2,1,4,4.0,0,3.0,3,3.0,0,2,1,1.0,1,21310.0
30.0,1,1,22.0,2,2,2,1.0,1,3.0,1,4.0,0,1,1,0.0,2,20294.0
34.0,1,1,9.0,3,2,4,4.0,0,3.0,2,6.0,0,3,1,3.0,1,21174.0
49.0,1,1,22.0,2,1,4,4.0,0,5.0,1,2.0,0,1,1,1.0,1,21045.0
43.0,0,1,23.0,1,2,2,4.0,0,3.0,1,1.0,1,5,1,1.0,1,17437.0
31.0,1,1,35.0,3,1,4,4.0,1,3.0,0,3.0,0,3,0,3.0,2,24453.0
35.0,0,1,8.0,2,1,3,3.0,1,5.0,1,3.0,0,4,1,2.0,2,20093.0
40.0,1,3,14.0,2,2,4,4.0,0,3.0,1,3.0,1,1,1,3.0,1,23212.0
40.0,0,3,34.0,2,2,2,5.0,3,5.0,1,4.0,0,5,1,0.0,3,25932.0
32.0,0,1,7.0,3,2,3,6.0,1,3.0,0,2.0,0,3,1,1.0,2,23023.0
50.0,0,1,8.0,2,2,3,3.0,4,5.0,1,2.0,0,5,1,2.0,0,32924.0
52.0,0,1,31.0,3,1,2,4.0,4,3.0,1,4.0,0,5,0,1.0,0,28826.0
33.0,1,1,8.0,2,1,2,3.0,0,5.0,0,1.0,0,3,1,0.0,1,17707.0
34.0,0,3,10.0,3,1,3,3.0,1,3.0,0,1.0,0,2,1,0.0,2,21538.0
36.0,1,1,23.0,3,2,3,3.0,0,4.0,0,2.0,0,3,1,2.0,1,21104.0
34.0,1,3,21.0,3,1,3,3.0,1,5.0,2,2.0,0,1,1,2.0,2,21125.0
38.0,0,3,11.0,3,2,3,4.0,0,3.0,1,6.0,0,4,1,1.0,1,20855.0
41.0,1,3,6.0,3,2,2,1.0,3,5.0,1,2.0,0,3,1,1.0,3,23392.0
59.0,1,1,28.0,3,1,4,4.0,1,4.0,1,6.0,0,3,1,2.0,2,28686.0
32.0,1,3,14.0,1,1,3,4.0,1,4.0,0,2.0,1,2,1,0.0,2,20228.0
36.0,0,3,17.0,1,1,3,3.0,3,3.0,1,1.0,0,5,0,2.0,3,24738.0
56.0,1,1,29.0,1,2,4,5.0,0,4.0,1,7.0,0,1,1,2.0,1,22215.0
44.0,1,1,10.0,3,2,2,3.0,1,4.0,2,1.0,0,1,1,1.0,2,20933.0
56.0,0,1,15.0,3,1,3,3.0,0,3.0,0,3.0,0,2,0,0.0,1,17942.0
37.0,0,3,27.0,3,1,2,3.0,0,3.0,1,6.0,0,1,1,0.0,1,17973.0
35.0,1,3,16.0,3,2,2,4.0,3,5.0,1,1.0,0,5,1,1.0,3,25306.0
31.0,1,3,13.0,2,2,2,4.0,3,3.0,1,1.0,0,3,1,0.0,3,26557.0
38.0,0,1,7.0,3,1,4,4.0,3,3.0,1,4.0,1,3,0,1.0,3,32281.0
56.0,1,1,7.0,3,2,3,2.0,4,3.0,1,4.0,0,5,1,1.0,0,33410.0
36.0,0,3,17.0,1,1,3,3.0,3,3.0,0,1.0,0,5,0,0.0,3,24738.0
31.0,1,1,7.0,3,2,4,4.0,0,4.0,1,3.0,0,5,0,2.0,1,22426.0
37.0,1,1,12.0,2,1,3,5.0,0,5.0,1,2.0,1,1,1,2.0,1,22097.0
38.0,0,1,35.0,2,1,2,3.0,1,3.0,2,2.0,0,3,1,0.0,2,17406.0
34.0,1,1,8.0,1,1,3,3.0,1,3.0,3,2.0,0,5,1,1.0,2,21687.0
42.0,1,3,7.0,2,0,4,4.0,1,3.0,3,2.0,1,4,0,3.0,2,24671.0
22.0,0,1,22.0,3,2,3,1.0,0,3.0,1,2.0,1,3,0,2.0,1,17935.0
48.0,0,3,34.0,2,0,4,2.0,1,3.0,3,6.0,1,4,1,3.0,2,25075.0
34.0,0,3,7.0,2,1,3,2.0,1,5.0,1,4.0,0,3,0,2.0,2,24054.0
30.0,1,1,35.0,2,1,4,4.0,0,3.0,1,6.0,0,5,1,1.0,1,21192.0
29.0,1,1,19.0,2,1,4,4.0,0,3.0,0,3.0,1,4,1,1.0,1,21193.0
40.0,0,1,32.0,3,1,2,3.0,1,4.0,1,2.0,0,2,1,0.0,2,20605.0
52.0,1,1,9.0,3,2,2,4.0,3,3.0,1,3.0,1,1,1,0.0,3,22969.0
19.0,1,2,8.0,1,2,2,4.0,0,3.0,2,2.0,0,3,1,1.0,1,17564.0
39.0,0,1,17.0,3,2,4,4.0,0,3.0,1,2.0,0,5,0,1.0,1,21362.0
41.0,0,1,15.0,2,2,4,4.0,1,3.0,1,5.0,1,3,1,2.0,2,22747.0
53.0,1,1,12.0,2,2,2,3.0,1,3.0,2,3.0,0,5,1,1.0,2,17450.0
49.0,1,3,36.0,3,1,4,4.0,3,3.0,1,5.0,0,4,0,2.0,3,31182.0
50.0,0,3,6.0,2,2,3,3.0,1,3.0,1,1.0,0,3,1,1.0,2,21728.0
35.0,0,1,31.0,2,1,3,3.0,0,4.0,1,2.0,1,3,0,0.0,1,17022.0
30.0,1,1,8.0,2,1,2,5.0,1,3.0,2,3.0,0,1,1,0.0,2,21091.0
26.0,1,3,10.0,2,2,4,4.0,1,5.0,0,3.0,1,4,1,1.0,2,22872.0
31.0,0,3,19.0,2,2,4,5.0,0,5.0,1,3.0,0,5,1,3.0,1,20711.0
36.0,1,1,20.0,2,2,3,3.0,1,3.0,0,1.0,1,5,1,2.0,2,21586.0
40.0,0,1,15.0,3,0,2,3.0,3,3.0,3,1.0,0,4,1,1.0,3,28499.0
34.0,0,2,29.0,2,1,2,3.0,3,5.0,1,1.0,1,3,1,0.0,3,24950.0
33.0,0,3,17.0,3,2,4,4.0,1,3.0,3,2.0,0,3,1,2.0,2,23326.0
53.0,0,3,14.0,3,1,4,4.0,0,3.0,1,4.0,1,4,1,3.0,1,27124.0
34.0,1,3,27.0,2,2,3,2.0,1,3.0,2,2.0,0,3,1,0.0,2,20337.0
40.0,0,1,7.0,2,2,4,4.0,1,3.0,1,3.0,1,5,1,3.0,2,25150.0
51.0,1,1,12.0,2,2,2,3.0,2,3.0,2,1.0,0,5,1,1.0,4,34537.0
40.0,1,1,10.0,3,2,4,5.0,1,3.0,1,2.0,0,4,0,3.0,2,21747.0
35.0,0,1,33.0,1,1,4,5.0,0,3.0,1,3.0,0,1,1,1.0,1,20707.0
43.0,1,3,11.0,3,2,3,4.0,1,5.0,3,2.0,0,5,1,2.0,2,23833.0
34.0,0,1,21.0,3,2,3,3.0,4,5.0,1,1.0,0,4,1,2.0,0,32007.0
27.0,0,1,14.0,3,2,4,4.0,0,3.0,2,3.0,0,4,1,3.0,1,21248.0
61.0,1,1,14.0,2,1,3,4.0,2,5.0,0,7.0,0,5,0,1.0,4,38244.0
48.0,0,1,21.0,1,2,4,4.0,1,4.0,1,2.0,0,3,0,3.0,2,24145.0
39.0,1,3,9.0,2,1,3,4.0,1,5.0,1,5.0,0,4,0,2.0,2,25571.0
37.0,1,3,22.0,3,2,3,4.0,1,3.0,1,5.0,0,5,1,0.0,2,21334.0
30.0,1,3,15.0,3,2,2,3.0,0,3.0,2,2.0,0,5,0,0.0,1,16081.0
38.0,1,1,29.0,2,2,2,3.0,1,3.0,1,1.0,0,3,0,0.0,2,20745.0
29.0,0,1,7.0,3,2,3,5.0,0,4.0,1,3.0,0,4,1,1.0,1,21274.0
45.0,1,1,8.0,2,1,2,4.0,1,3.0,1,2.0,0,4,1,1.0,2,20770.0
26.0,1,2,9.0,2,1,3,4.0,0,4.0,1,6.0,0,4,0,1.0,1,20865.0
33.0,1,3,15.0,1,1,4,5.0,1,4.0,1,3.0,1,1,1,3.0,2,23906.0
35.0,0,2,18.0,2,2,3,5.0,1,4.0,0,6.0,0,5,0,2.0,2,23168.0
57.0,1,1,14.0,2,2,3,6.0,3,3.0,3,6.0,0,2,0,1.0,3,25938.0
31.0,1,1,13.0,3,1,2,3.0,3,3.0,3,2.0,1,4,1,1.0,3,22143.0
34.0,1,1,6.0,2,2,2,3.0,1,3.0,1,1.0,0,4,1,0.0,2,20484.0
36.0,1,1,12.0,2,2,2,3.0,0,3.0,1,1.0,0,5,1,1.0,1,18210.0
27.0,1,1,13.0,2,1,4,4.0,0,3.0,0,3.0,1,2,0,1.0,1,21337.0
20.0,1,3,29.0,3,2,3,4.0,0,3.0,2,3.0,1,1,1,1.0,1,20353.0
35.0,1,3,22.0,3,2,3,3.0,3,4.0,1,1.0,0,1,1,1.0,3,23020.0
38.0,1,3,7.0,2,2,3,5.0,3,3.0,1,7.0,0,1,1,2.0,3,29287.0
40.0,1,1,15.0,2,2,2,3.0,0,5.0,2,4.0,0,1,1,1.0,1,17018.0
26.0,1,1,31.0,2,2,2,5.0,0,3.0,2,2.0,0,2,1,1.0,1,17293.0
38.0,1,1,35.0,1,2,2,3.0,1,3.0,0,4.0,0,2,0,1.0,2,21261.0
43.0,0,1,33.0,2,1,2,3.0,3,5.0,0,1.0,0,4,0,0.0,3,25820.0
31.0,1,1,17.0,3,2,3,3.0,1,5.0,0,2.0,1,2,0,2.0,2,21833.0
28.0,1,1,30.0,2,2,2,4.0,0,3.0,2,6.0,1,1,0,0.0,1,17028.0
36.0,1,1,32.0,2,2,3,3.0,1,3.0,1,7.0,0,3,1,0.0,2,20347.0
23.0,1,1,15.0,2,2,4,6.0,0,5.0,0,3.0,0,2,1,1.0,1,21129.0
41.0,1,3,11.0,3,2,4,5.0,3,3.0,0,2.0,0,2,1,1.0,3,29533.0
34.0,1,1,16.0,3,2,3,4.0,0,3.0,1,2.0,0,1,0,2.0,1,21459.0
40.0,1,1,30.0,3,2,4,4.0,0,5.0,3,2.0,0,3,0,3.0,1,22582.0
27.0,1,1,9.0,3,2,2,4.0,0,3.0,2,1.0,0,2,0,0.0,1,17045.0
39.0,0,1,9.0,2,0,4,2.0,1,5.0,3,8.0,1,1,0,1.0,2,24658.0
35.0,1,1,10.0,2,2,3,3.0,0,3.0,1,2.0,0,4,0,0.0,1,16951.0
30.0,1,1,16.0,3,1,3,4.0,0,3.0,1,2.0,0,5,1,2.0,1,21652.0
49.0,0,1,8.0,2,2,2,3.0,2,3.0,1,4.0,0,3,1,0.0,4,34161.0
31.0,1,1,32.0,2,2,2,3.0,0,3.0,1,2.0,0,3,0,1.0,1,17911.0
31.0,1,1,9.0,3,2,3,5.0,0,3.0,3,2.0,0,4,0,1.0,1,21398.0
31.0,1,1,8.0,2,2,2,3.0,0,3.0,1,1.0,1,4,1,1.0,1,17695.0
28.0,0,3,10.0,3,1,4,3.0,1,3.0,1,3.0,1,2,1,3.0,2,23325.0
37.0,1,1,16.0,2,1,2,3.0,0,5.0,1,1.0,1,3,1,0.0,1,17782.0
39.0,1,1,9.0,3,1,3,5.0,3,3.0,1,5.0,1,5,1,2.0,3,26434.0
38.0,0,1,18.0,2,2,3,4.0,3,3.0,1,3.0,1,3,0,2.0,3,30863.0
37.0,1,1,10.0,2,2,4,2.0,1,5.0,1,8.0,0,1,1,3.0,2,25520.0
36.0,1,1,16.0,2,2,4,5.0,1,4.0,3,2.0,0,2,1,3.0,2,25218.0
33.0,1,1,12.0,2,2,3,5.0,1,3.0,3,2.0,0,1,0,2.0,2,28357.0
31.0,1,3,12.0,3,2,3,2.0,1,3.0,1,5.0,0,5,1,2.0,2,20460.0
36.0,1,1,21.0,2,2,3,5.0,0,4.0,1,3.0,1,5,1,2.0,1,22421.0
27.0,1,3,16.0,3,1,3,4.0,1,3.0,0,2.0,1,3,1,2.0,2,20769.0
41.0,1,2,6.0,2,2,2,4.0,2,3.0,0,2.0,0,2,1,1.0,4,34189.0
37.0,1,3,18.0,3,1,4,5.0,1,3.0,1,6.0,0,1,1,2.0,2,25330.0
28.0,1,1,13.0,2,2,3,3.0,0,5.0,3,4.0,1,3,0,2.0,1,21674.0
36.0,0,1,24.0,3,1,3,3.0,0,3.0,2,2.0,0,3,1,2.0,1,17153.0
32.0,1,1,16.0,2,2,3,5.0,0,4.0,3,2.0,1,3,1,1.0,1,21335.0
59.0,0,3,9.0,3,2,3,4.0,4,4.0,1,6.0,0,4,1,1.0,0,21383.0
35.0,1,1,9.0,1,0,4,4.0,1,3.0,3,3.0,0,5,1,2.0,2,25365.0
33.0,1,1,7.0,2,2,4,5.0,0,3.0,3,2.0,1,5,1,1.0,1,22408.0
36.0,1,1,15.0,2,2,3,2.0,0,3.0,1,3.0,0,5,1,2.0,1,20947.0
34.0,1,1,17.0,3,2,3,6.0,0,3.0,1,2.0,0,5,0,1.0,1,22086.0
47.0,1,1,14.0,3,2,4,4.0,3,3.0,1,8.0,0,1,1,2.0,3,29523.0
38.0,1,2,13.0,2,2,4,4.0,0,5.0,1,6.0,1,2,1,1.0,1,20751.0
33.0,1,1,16.0,3,1,3,4.0,0,5.0,3,2.0,0,4,1,2.0,1,22878.0
23.0,0,1,23.0,3,2,4,3.0,0,3.0,1,3.0,1,3,0,1.0,1,21613.0
43.0,1,2,9.0,1,2,3,4.0,0,3.0,1,2.0,1,4,1,2.0,1,21374.0
40.0,1,1,8.0,3,2,2,3.0,2,3.0,1,1.0,0,5,0,0.0,4,34436.0
39.0,1,3,21.0,3,2,3,3.0,4,5.0,3,1.0,0,1,1,2.0,0,28341.0
24.0,1,1,23.0,2,2,3,4.0,0,4.0,0,2.0,0,3,1,1.0,1,17127.0
39.0,1,3,27.0,2,2,2,4.0,1,3.0,0,4.0,1,1,0,1.0,2,21120.0
20.0,1,3,28.0,2,2,3,5.0,0,4.0,2,3.0,1,1,1,2.0,1,20799.0
29.0,1,1,10.0,3,1,4,4.0,3,4.0,1,2.0,0,4,0,1.0,3,26333.0
38.0,0,1,8.0,2,1,3,1.0,1,5.0,2,7.0,1,1,0,0.0,2,20980.0
26.0,1,1,13.0,3,1,2,4.0,3,5.0,1,1.0,1,4,1,1.0,3,17875.0
30.0,1,1,11.0,1,1,2,3.0,0,5.0,1,6.0,0,5,0,1.0,1,18204.0
29.0,1,1,14.0,3,2,3,4.0,1,3.0,1,2.0,1,3,1,1.0,2,20056.0
29.0,1,1,13.0,1,1,2,3.0,0,3.0,1,4.0,1,4,1,0.0,1,31124.0
24.0,1,1,19.0,2,2,4,4.0,0,3.0,3,3.0,0,5,1,1.0,1,21325.0
45.0,0,1,24.0,2,2,4,6.0,0,3.0,2,4.0,0,4,1,2.0,1,20968.0
29.0,1,1,28.0,3,2,3,4.0,0,3.0,0,3.0,0,2,0,1.0,1,21391.0
25.0,1,1,30.0,3,2,3,3.0,0,3.0,0,3.0,1,4,0,2.0,1,21403.0
32.0,0,3,9.0,2,1,3,5.0,0,3.0,3,2.0,0,5,0,2.0,1,21463.0
56.0,1,1,29.0,2,2,3,3.0,4,4.0,0,5.0,1,4,1,2.0,0,28402.0
27.0,1,1,6.0,2,1,3,3.0,3,5.0,0,2.0,0,4,1,2.0,3,22412.0
42.0,1,1,7.0,2,2,4,4.0,0,3.0,1,5.0,0,1,0,1.0,1,21460.0
44.0,0,1,14.0,3,2,3,3.0,0,3.0,1,6.0,0,4,0,2.0,1,20767.0
38.0,1,3,15.0,3,2,3,4.0,0,4.0,0,1.0,0,4,0,0.0,1,17899.0
35.0,1,3,15.0,2,1,4,4.0,1,5.0,1,7.0,0,1,1,3.0,2,25178.0
33.0,0,1,9.0,2,1,2,3.0,0,3.0,1,2.0,1,1,1,1.0,1,17909.0
50.0,1,1,13.0,2,1,3,5.0,4,3.0,1,4.0,1,5,1,1.0,0,32644.0
59.0,1,1,9.0,1,2,3,4.0,0,3.0,2,6.0,0,2,1,2.0,1,21157.0
49.0,0,1,24.0,2,2,3,3.0,1,3.0,1,2.0,1,2,0,1.0,2,21804.0
41.0,1,3,7.0,3,2,3,6.0,1,3.0,1,4.0,1,3,1,1.0,2,26135.0
46.0,1,1,14.0,3,1,3,4.0,0,3.0,1,6.0,1,3,0,2.0,1,23155.0
27.0,1,1,11.0,2,2,3,4.0,0,3.0,3,3.0,1,1,0,1.0,1,21553.0
52.0,1,1,16.0,2,2,4,4.0,0,3.0,0,5.0,0,3,1,1.0,1,20753.0
33.0,1,1,7.0,3,2,3,4.0,1,3.0,0,3.0,1,4,1,1.0,2,24840.0
42.0,1,1,19.0,2,2,3,4.0,0,3.0,1,5.0,1,3,1,1.0,1,23444.0
49.0,1,3,23.0,2,1,4,4.0,1,3.0,1,2.0,0,4,1,1.0,2,25117.0
40.0,1,1,26.0,1,2,3,3.0,3,3.0,0,5.0,0,3,1,1.0,3,25322.0
19.0,0,1,15.0,3,2,4,4.0,0,3.0,2,3.0,0,5,1,1.0,1,20582.0
42.0,1,1,29.0,2,1,2,3.0,4,3.0,2,3.0,0,3,0,0.0,0,30992.0
42.0,0,3,32.0,3,1,3,3.0,4,4.0,0,6.0,0,3,1,2.0,0,28525.0
42.0,1,1,30.0,3,2,2,3.0,3,5.0,0,2.0,1,2,1,1.0,3,22406.0
59.0,1,1,9.0,1,1,4,5.0,3,3.0,1,2.0,0,5,0,1.0,3,21050.0
30.0,0,3,32.0,3,1,2,4.0,1,5.0,3,6.0,0,1,1,1.0,2,21696.0
36.0,1,1,23.0,2,0,4,5.0,3,4.0,3,3.0,0,1,1,3.0,3,27284.0
54.0,1,1,6.0,3,1,2,3.0,4,3.0,2,7.0,0,4,1,1.0,0,32328.0
29.0,0,1,6.0,2,2,3,5.0,0,3.0,1,2.0,0,1,0,2.0,1,17720.0
25.0,1,3,11.0,3,2,2,4.0,1,3.0,2,2.0,1,3,0,1.0,2,20744.0
35.0,1,3,17.0,2,1,3,4.0,0,3.0,1,3.0,1,1,0,2.0,1,20898.0
39.0,1,3,17.0,3,2,4,5.0,3,3.0,1,2.0,1,3,1,2.0,3,27418.0
35.0,0,1,17.0,3,2,3,4.0,0,3.0,1,3.0,1,3,1,2.0,1,22493.0
31.0,1,1,7.0,3,2,4,4.0,0,4.0,0,2.0,1,4,1,3.0,1,22257.0
35.0,1,1,31.0,1,2,3,4.0,3,4.0,1,4.0,0,3,1,1.0,3,25903.0
38.0,0,1,17.0,3,2,4,4.0,3,3.0,1,8.0,0,3,1,3.0,3,28726.0
21.0,0,3,15.0,3,2,2,3.0,0,3.0,2,2.0,0,4,1,0.0,1,17610.0
